id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
492961,MEX-2023-2-5262-363,2023,true,Clear,2,5262,4652,Juarez Cartel - Sinaloa Cartel,5262,5262,Juarez Cartel - Sinaloa Cartel,793,793,Juarez Cartel,775,775,Sinaloa Cartel,1,"""El Heraldo de Juarez,2023-09-10,They locate a body in the wall of kilometer 29""",El Heraldo de Juarez,2023-09-10,They locate a body in the wall of kilometer 29,El Heraldo de Juarez,1,Ciudad Juárez town,Battle of Alazana and Battle of Las Barrancas streets,Chihuahua state,Juárez municipality,31.739444,-106.486944,POINT (-106.486944 31.739444),175108,Mexico,70,Americas,1,1,2023-09-10 00:00:00.000,2023-09-10 00:00:00.000,0,0,0,1,1,1,1,,
492952,MEX-2023-2-5262-361,2023,true,Clear,2,5262,4652,Juarez Cartel - Sinaloa Cartel,5262,5262,Juarez Cartel - Sinaloa Cartel,793,793,Juarez Cartel,775,775,Sinaloa Cartel,1,"""El Heraldo de Juarez,2023-09-12,Two men murdered in separate incidents""",El Heraldo de Juarez,2023-09-12,Two men murdered in separate incidents,El Heraldo de Juarez,1,Ciudad Juárez town,Olivia Espinoza neighborhood,Chihuahua state,Juárez municipality,31.739444,-106.486944,POINT (-106.486944 31.739444),175108,Mexico,70,Americas,1,1,2023-09-12 00:00:00.000,2023-09-12 00:00:00.000,0,0,0,1,1,1,1,,
492950,MEX-2023-2-5262-362,2023,true,Clear,2,5262,4652,Juarez Cartel - Sinaloa Cartel,5262,5262,Juarez Cartel - Sinaloa Cartel,793,793,Juarez Cartel,775,775,Sinaloa Cartel,1,"""El Heraldo de Juarez,2023-09-12,Two men murdered in separate incidents""",El Heraldo de Juarez,2023-09-12,Two men murdered in separate incidents,El Heraldo de Juarez,1,Ciudad Juárez town,Jardines del Valle subdivision,Chihuahua state,Juárez municipality,31.739444,-106.486944,POINT (-106.486944 31.739444),175108,Mexico,70,Americas,1,1,2023-09-12 00:00:00.000,2023-09-12 00:00:00.000,0,0,0,1,1,1,1,,
492941,MEX-2023-2-5262-359,2023,true,Clear,2,5262,4652,Juarez Cartel - Sinaloa Cartel,5262,5262,Juarez Cartel - Sinaloa Cartel,793,793,Juarez Cartel,775,775,Sinaloa Cartel,1,"""El Heraldo de Juarez,2023-09-24,Man shot to death in the early morning""",El Heraldo de Juarez,2023-09-24,Man shot to death in the early morning,El Heraldo de Juarez,1,Ciudad Juárez town,Parajes del Valle subdivision,Chihuahua state,Juárez municipality,31.739444,-106.486944,POINT (-106.486944 31.739444),175108,Mexico,70,Americas,1,1,2023-09-24 00:00:00.000,2023-09-24 00:00:00.000,0,0,0,1,1,1,1,,
492935,MEX-2023-2-5262-357,2023,true,Clear,2,5262,4652,Juarez Cartel - Sinaloa Cartel,5262,5262,Juarez Cartel - Sinaloa Cartel,793,793,Juarez Cartel,775,775,Sinaloa Cartel,1,"""El Heraldo de Juarez,2023-09-24,Homicide by knife in the Parajes de San José neighborhood""",El Heraldo de Juarez,2023-09-24,Homicide by knife in the Parajes de San José neighborhood,El Heraldo de Juarez,1,Ciudad Juárez town,Parajes de San José neighborhood,Chihuahua state,Juárez municipality,31.739444,-106.486944,POINT (-106.486944 31.739444),175108,Mexico,70,Americas,1,1,2023-09-24 00:00:00.000,2023-09-24 00:00:00.000,0,0,0,1,1,1,1,,
492938,MEX-2023-2-5262-358,2023,true,Clear,2,5262,4652,Juarez Cartel - Sinaloa Cartel,5262,5262,Juarez Cartel - Sinaloa Cartel,793,793,Juarez Cartel,775,775,Sinaloa Cartel,2,"""El Heraldo de Juarez,2023-09-25,They locate a man's body next to the Solidaridad Market premises"";""El Heraldo de Juarez,2023-09-25,They locate a man's body next to the Solidaridad Market premises""",El Heraldo de Juarez;El Heraldo de Juarez,2023-09-25;2023-09-25,They locate a man's body next to the Solidaridad Market premises;They locate a man's body next to the Solidaridad Market premises,El Heraldo de Juarez,1,Ciudad Juárez town,"Barrio Alto neighborhood,",Chihuahua state,Juárez municipality,31.739444,-106.486944,POINT (-106.486944 31.739444),175108,Mexico,70,Americas,1,1,2023-09-25 00:00:00.000,2023-09-25 00:00:00.000,0,0,0,1,1,1,1,,
491996,MEX-2023-2-5262-356,2023,true,Clear,2,5262,4652,Juarez Cartel - Sinaloa Cartel,5262,5262,Juarez Cartel - Sinaloa Cartel,793,793,Juarez Cartel,775,775,Sinaloa Cartel,1,"""El Heraldo de Juarez,2023-09-28,Man murdered in Colonia Carlos Castillo Peraza""",El Heraldo de Juarez,2023-09-28,Man murdered in Colonia Carlos Castillo Peraza,El Heraldo de Juarez,1,Ciudad Juárez town,Carlos Castillo Pereza Colony,Chihuahua state,Juárez municipality,31.739444,-106.486944,POINT (-106.486944 31.739444),175108,Mexico,70,Americas,1,1,2023-09-28 00:00:00.000,2023-09-28 00:00:00.000,0,0,0,1,1,1,1,,
491995,MEX-2023-2-5262-355,2023,true,Clear,2,5262,4652,Juarez Cartel - Sinaloa Cartel,5262,5262,Juarez Cartel - Sinaloa Cartel,793,793,Juarez Cartel,775,775,Sinaloa Cartel,1,"""El Heraldo de Juarez,2023-09-29,Man shot dead while leaving a bar in Juárez""",El Heraldo de Juarez,2023-09-29,Man shot dead while leaving a bar in Juárez,El Heraldo de Juarez,1,Ciudad Juárez town,"bar called Las Viejas de Don Porfirio , in the southeastern sector of the city.",Chihuahua state,Juárez municipality,31.739444,-106.486944,POINT (-106.486944 31.739444),175108,Mexico,70,Americas,1,1,2023-09-29 00:00:00.000,2023-09-29 00:00:00.000,0,0,0,1,1,1,1,,
493532,GUA-2023-2-14799-555,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Zacatecas,2023-09-02,They kill a man in the Industrial neighborhood, in Fresnillo""",El Sol de Zacatecas,2023-09-02,"They kill a man in the Industrial neighborhood, in Fresnillo",El Sol de Zacatecas,1,Fresnillo town,Industrial neighborhood,Zacatecas state,Fresnillo municipality,23.181260,-102.871360,POINT (-102.87136 23.18126),162875,Mexico,70,Americas,1,1,2023-09-02 00:00:00.000,2023-09-02 00:00:00.000,0,0,0,1,1,1,1,,
493005,GUA-2023-2-14799-548,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Tijuana,2023-09-04,Two people found dead inside a vehicle""",El Sol de Tijuana,2023-09-04,Two people found dead inside a vehicle,El Sol de Tijuana,1,Tijuana town,Manglecito Street in the Hacienda de las Delicias subdivision,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.00371 32.5027),176526,Mexico,70,Americas,1,1,2023-09-04 00:00:00.000,2023-09-04 00:00:00.000,0,0,0,2,2,2,2,,
494142,GUA-2023-2-14799-556,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""Infobae,2023-09-07,Masacre en Zacatecas: mataron a 6 hombres en cancha de rebote en el municipio de Guadalupe""",Infobae,2023-09-07,Masacre en Zacatecas: mataron a 6 hombres en cancha de rebote en el municipio de Guadalupe,Infobae,1,Guadalupe town,San José de las Piedreras neighborhood,Zacatecas state,Guadalupe municipality,22.753050,-102.518220,POINT (-102.51822 22.75305),162155,Mexico,70,Americas,1,1,2023-09-06 00:00:00.000,2023-09-06 00:00:00.000,0,0,0,6,6,6,6,,
493530,GUA-2023-2-14799-554,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Zacatecas,2023-09-07,A woman and a man are killed in armed attacks in Guadeloupe""",El Sol de Zacatecas,2023-09-07,A woman and a man are killed in armed attacks in Guadeloupe,El Sol de Zacatecas,1,Guadalupe town,La Comarca subdivision,Zacatecas state,Guadalupe municipality,22.753050,-102.518220,POINT (-102.51822 22.75305),162155,Mexico,70,Americas,1,1,2023-09-06 00:00:00.000,2023-09-06 00:00:00.000,0,0,0,1,1,1,1,,
493531,GUA-2023-2-14799-553,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Zacatecas,2023-09-07,A woman and a man are killed in armed attacks in Guadeloupe""",El Sol de Zacatecas,2023-09-07,A woman and a man are killed in armed attacks in Guadeloupe,El Sol de Zacatecas,1,Guadalupe town,División del Norte neighborhood,Zacatecas state,Guadalupe municipality,22.753050,-102.518220,POINT (-102.51822 22.75305),162155,Mexico,70,Americas,1,1,2023-09-06 00:00:00.000,2023-09-06 00:00:00.000,0,0,0,1,1,1,1,,
493529,GUA-2023-2-14799-551,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Zacatecas,2023-09-07,They execute a woman in a restaurant in Guadalupe""",El Sol de Zacatecas,2023-09-07,They execute a woman in a restaurant in Guadalupe,El Sol de Zacatecas,1,Guadalupe town,5 de Mayo Street in the central area of ​​the municipality of Guadalupe,Zacatecas state,Guadalupe municipality,22.753050,-102.518220,POINT (-102.51822 22.75305),162155,Mexico,70,Americas,1,1,2023-09-07 00:00:00.000,2023-09-07 00:00:00.000,0,0,0,1,1,1,1,,
493004,GUA-2023-2-14799-547,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Tijuana,2023-09-08,Free taxi driver murdered in Residencial del Bosque""",El Sol de Tijuana,2023-09-08,Free taxi driver murdered in Residencial del Bosque,El Sol de Tijuana,1,Tijuana town,Residencial del Bosque neighborhood,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.00371 32.5027),176526,Mexico,70,Americas,1,1,2023-09-07 00:00:00.000,2023-09-07 00:00:00.000,0,0,0,1,1,1,1,,
493002,GUA-2023-2-14799-546,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Tijuana,2023-09-09,They find three bodies inside vehicles in different events""",El Sol de Tijuana,2023-09-09,They find three bodies inside vehicles in different events,El Sol de Tijuana,1,Tijuana town,Poniente Expressway,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.00371 32.5027),176526,Mexico,70,Americas,1,1,2023-09-08 00:00:00.000,2023-09-08 00:00:00.000,0,0,0,1,1,1,1,,
493003,GUA-2023-2-14799-545,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Tijuana,2023-09-09,They find three bodies inside vehicles in different events""",El Sol de Tijuana,2023-09-09,They find three bodies inside vehicles in different events,El Sol de Tijuana,1,Tijuana town,Colonia Buena Vista,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.00371 32.5027),176526,Mexico,70,Americas,1,1,2023-09-08 00:00:00.000,2023-09-08 00:00:00.000,0,0,0,2,2,2,2,,
493528,GUA-2023-2-14799-550,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Zacatecas,2023-09-09,Armed attack in a bar in Jerez, leaves one dead and one injured""",El Sol de Zacatecas,2023-09-09,"Armed attack in a bar in Jerez, leaves one dead and one injured",El Sol de Zacatecas,1,Jerez de García Salinas town,Jerez,Zacatecas state,Jerez municipality,22.648620,-102.990340,POINT (-102.99034 22.64862),162155,Mexico,70,Americas,1,1,2023-09-08 00:00:00.000,2023-09-08 00:00:00.000,0,0,0,1,1,1,1,,
493000,GUA-2023-2-14799-543,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Tijuana,2023-09-14,Three people were murdered during the last hours of this Wednesday in Tijuana""",El Sol de Tijuana,2023-09-14,Three people were murdered during the last hours of this Wednesday in Tijuana,El Sol de Tijuana,1,Tijuana town,"Fraternidad Street, Ejido Ojo de Agua neighborhood",Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.00371 32.5027),176526,Mexico,70,Americas,1,1,2023-09-13 00:00:00.000,2023-09-13 00:00:00.000,0,0,0,1,1,1,1,,
493001,GUA-2023-2-14799-542,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Tijuana,2023-09-14,Three people were murdered during the last hours of this Wednesday in Tijuana""",El Sol de Tijuana,2023-09-14,Three people were murdered during the last hours of this Wednesday in Tijuana,El Sol de Tijuana,1,Tijuana town,"Diaz Ordaz Street, in the Gas y Anexa neighborhood",Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.00371 32.5027),176526,Mexico,70,Americas,1,1,2023-09-13 00:00:00.000,2023-09-13 00:00:00.000,0,0,0,1,1,1,1,,
492998,GUA-2023-2-14799-557,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Tijuana,2023-09-19,Person murdered in Los Venados neighborhood""",El Sol de Tijuana,2023-09-19,Person murdered in Los Venados neighborhood,El Sol de Tijuana,1,Tijuana town,"Osa Mayor Street on the corner of Estrella Polar Street, located in the Pedregal de Santa Julia neighborhood",Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.00371 32.5027),176526,Mexico,70,Americas,1,1,2023-09-17 00:00:00.000,2023-09-17 00:00:00.000,0,0,0,1,1,1,1,,
492999,GUA-2023-2-14799-540,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Tijuana,2023-09-19,Person murdered in Los Venados neighborhood""",El Sol de Tijuana,2023-09-19,Person murdered in Los Venados neighborhood,El Sol de Tijuana,1,Tijuana town,near the Los Venados Oeste neighborhood,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.00371 32.5027),176526,Mexico,70,Americas,1,1,2023-09-17 00:00:00.000,2023-09-17 00:00:00.000,0,0,0,1,1,1,1,,
494175,GUA-2023-2-14799-558,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""Milenio,2023-09-19,Mujer fue asesinada en Tijuana; su hijo tenía pleito con vecinos y estaba amenazado de muerte""",Milenio,2023-09-19,Mujer fue asesinada en Tijuana; su hijo tenía pleito con vecinos y estaba amenazado de muerte,Milenio,1,Tijuana town,El Rubí neighborhood,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.00371 32.5027),176526,Mexico,70,Americas,1,1,2023-09-18 00:00:00.000,2023-09-18 00:00:00.000,0,0,0,1,1,1,1,,
492997,GUA-2023-2-14799-538,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Tijuana,2023-09-20,They leave a body wrapped in a white sheet in Mariano Matamoros""",El Sol de Tijuana,2023-09-20,They leave a body wrapped in a white sheet in Mariano Matamoros,El Sol de Tijuana,1,Tijuana town,Mariano Matamoros neighborhood,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.00371 32.5027),176526,Mexico,70,Americas,1,1,2023-09-19 00:00:00.000,2023-09-19 00:00:00.000,0,0,0,1,1,1,1,,
492996,GUA-2023-2-14799-537,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Tijuana,2023-09-20,Man murdered and three people injured in armed attack at mechanical workshop""",El Sol de Tijuana,2023-09-20,Man murdered and three people injured in armed attack at mechanical workshop,El Sol de Tijuana,1,Tijuana town,Libertad neighborhood,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.00371 32.5027),176526,Mexico,70,Americas,1,1,2023-09-20 00:00:00.000,2023-09-20 00:00:00.000,0,0,0,1,1,1,1,,
492994,GUA-2023-2-14799-536,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Tijuana,2023-09-22,Two people found murdered in the pickup bed""",El Sol de Tijuana,2023-09-22,Two people found murdered in the pickup bed,El Sol de Tijuana,1,Tijuana town,El Tecolote neighborhood,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.00371 32.5027),176526,Mexico,70,Americas,1,1,2023-09-21 00:00:00.000,2023-09-21 00:00:00.000,0,0,0,1,1,1,1,,
492995,GUA-2023-2-14799-535,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Tijuana,2023-09-22,Two people found murdered in the pickup bed""",El Sol de Tijuana,2023-09-22,Two people found murdered in the pickup bed,El Sol de Tijuana,1,Tijuana town,Bulevar 2000,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.00371 32.5027),176526,Mexico,70,Americas,1,1,2023-09-21 00:00:00.000,2023-09-21 00:00:00.000,0,0,0,2,2,2,2,,
492991,GUA-2023-2-14799-533,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Tijuana,2023-09-27,Two people are murdered during the last hours of this Monday""",El Sol de Tijuana,2023-09-27,Two people are murdered during the last hours of this Monday,El Sol de Tijuana,1,Tijuana town,Hacienda del Rey Street in the Terrazas del Valle Segunda Seccion neighborhood,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.00371 32.5027),176526,Mexico,70,Americas,1,1,2023-09-25 00:00:00.000,2023-09-25 00:00:00.000,0,0,0,1,1,1,1,,
492992,GUA-2023-2-14799-532,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Tijuana,2023-09-27,Two people are murdered during the last hours of this Monday""",El Sol de Tijuana,2023-09-27,Two people are murdered during the last hours of this Monday,El Sol de Tijuana,1,Tijuana town,Obrera neighborhood,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.00371 32.5027),176526,Mexico,70,Americas,1,1,2023-09-25 00:00:00.000,2023-09-25 00:00:00.000,0,0,0,1,1,1,1,,
492990,GUA-2023-2-14799-530,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Tijuana,2023-09-27,They kill a motorcyclist in the Manuel Paredes neighborhood""",El Sol de Tijuana,2023-09-27,They kill a motorcyclist in the Manuel Paredes neighborhood,El Sol de Tijuana,1,Tijuana town,Manuel Paredes neighborhood,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.00371 32.5027),176526,Mexico,70,Americas,1,1,2023-09-26 00:00:00.000,2023-09-26 00:00:00.000,0,0,0,1,1,1,1,,
492987,GUA-2023-2-14799-528,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Tijuana,2023-09-29,Another violent day in Tijuana; They kill four people and shoot three""",El Sol de Tijuana,2023-09-29,Another violent day in Tijuana; They kill four people and shoot three,El Sol de Tijuana,1,Tijuana town,"Tijuana-Tecate toll road, near the Santa Anita subdivision",Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.00371 32.5027),176526,Mexico,70,Americas,1,1,2023-09-27 00:00:00.000,2023-09-27 00:00:00.000,0,0,0,1,1,1,1,,
492988,GUA-2023-2-14799-527,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Tijuana,2023-09-29,Another violent day in Tijuana; They kill four people and shoot three""",El Sol de Tijuana,2023-09-29,Another violent day in Tijuana; They kill four people and shoot three,El Sol de Tijuana,1,Tijuana town,Del Río Parte Baja neighborhood,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.00371 32.5027),176526,Mexico,70,Americas,1,1,2023-09-27 00:00:00.000,2023-09-27 00:00:00.000,0,0,0,1,1,1,1,,
492989,GUA-2023-2-14799-526,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Tijuana,2023-09-29,Another violent day in Tijuana; They kill four people and shoot three""",El Sol de Tijuana,2023-09-29,Another violent day in Tijuana; They kill four people and shoot three,El Sol de Tijuana,1,Tijuana town,Mariano Matamoros Centro neighborhoo,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.00371 32.5027),176526,Mexico,70,Americas,1,1,2023-09-27 00:00:00.000,2023-09-27 00:00:00.000,0,0,0,1,1,1,1,,
493526,GUA-2023-2-14799-549,2023,true,Check geography,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Zacatecas,2023-09-28,AMLO regrets the murder of six young people in Malpaso, Villanueva""",El Sol de Zacatecas,2023-09-28,"AMLO regrets the murder of six young people in Malpaso, Villanueva",El Sol de Zacatecas,2,Villanueva town,"Malpaso community, municipality of Villanueva",Zacatecas state,Villanueva municipality,22.356000,-102.885000,POINT (-102.885 22.356),161435,Mexico,70,Americas,1,1,2023-09-27 00:00:00.000,2023-09-27 00:00:00.000,0,0,0,6,6,6,6,,
492986,GUA-2023-2-14799-529,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Tijuana,2023-09-29,Another violent day in Tijuana; They kill four people and shoot three""",El Sol de Tijuana,2023-09-29,Another violent day in Tijuana; They kill four people and shoot three,El Sol de Tijuana,1,Tijuana town,Loma Dorada neighborhood,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.00371 32.5027),176526,Mexico,70,Americas,1,1,2023-09-28 00:00:00.000,2023-09-28 00:00:00.000,0,0,0,1,1,1,1,,
492985,GUA-2023-2-14799-524,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Tijuana,2023-09-30,Three bodies found in Valle San Pedro""",El Sol de Tijuana,2023-09-30,Three bodies found in Valle San Pedro,El Sol de Tijuana,1,Valle San Pedro village,Valle San Pedro,Baja California state,Tijuana municipality,32.336110,-116.611390,POINT (-116.61139 32.33611),175807,Mexico,70,Americas,1,1,2023-09-30 00:00:00.000,2023-09-30 00:00:00.000,0,0,0,3,3,3,3,,
494172,MEX-2023-2-15788-14,2023,false,Check dyad,2,15788,14516,Fuerza Anti Unión  - La Union de Tepito,15788,15788,Fuerza Anti Unión  - La Union de Tepito,7238,7238,Fuerza Anti Unión,4465,4465,La Union de Tepito,1,"""Reforma,2023-09-16,Ejecución en Iztapalapa""",Reforma,2023-09-16,Ejecución en Iztapalapa,Reforma,1,Mexico city,Iztapalapa,Ciudad de México,,19.428470,-99.127660,POINT (-99.12766 19.42847),157122,Mexico,70,Americas,1,1,2023-09-16 00:00:00.000,2023-09-16 00:00:00.000,0,0,0,1,1,1,1,,
494177,MEX-2023-2-15788-15,2023,false,Check dyad,2,15788,14516,Fuerza Anti Unión  - La Union de Tepito,15788,15788,Fuerza Anti Unión  - La Union de Tepito,7238,7238,Fuerza Anti Unión,4465,4465,La Union de Tepito,1,"""Infobae,2023-09-26,Detienen a sujeto acusado de balear a taxista e hijo en Tlalnepantla de Baz | VIDEO""",Infobae,2023-09-26,Detienen a sujeto acusado de balear a taxista e hijo en Tlalnepantla de Baz | VIDEO,Infobae,1,Mexico city,Tlalnepantla de Baz,Ciudad de México,,19.428470,-99.127660,POINT (-99.12766 19.42847),157122,Mexico,70,Americas,1,1,2023-09-24 00:00:00.000,2023-09-24 00:00:00.000,0,0,0,1,1,1,1,,
493525,GUA-2023-2-15809-465,2023,true,Check type of violence,2,15809,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151,1151,Jalisco Cartel New Generation,7256,7256,Santa Rosa de Lima Cartel,1,"""El Sol del Bajío,2023-09-01,They identify the girl who died in an armed attack in Apaseo el Alto""",El Sol del Bajío,2023-09-01,They identify the girl who died in an armed attack in Apaseo el Alto,El Sol del Bajío,1,Apaseo el Alto town,Apaseo el Alto,Guanajuato state,Apaseo el Alto municipality,20.457480,-100.622400,POINT (-100.6224 20.45748),158559,Mexico,70,Americas,1,1,2023-09-01 00:00:00.000,2023-09-01 00:00:00.000,0,0,1,0,1,1,1,,
